date,strategy_net,benchmark_net
2021-07-13,1.0,0.8669130404216815
2021-07-14,1.0,0.8720284324218355
2021-07-15,1.0,0.8595113859659406
2021-07-19,1.0,0.8445163912694206
2021-07-20,1.0,0.8409036770939381
2021-07-21,1.0,0.8657437923803061
2021-07-22,1.0,0.8641326599700773
2021-07-26,1.0,0.8928421680949974
2021-07-27,1.0,0.9098052228666285
2021-07-28,1.0,0.9197180567395561
2021-07-29,0.9985,0.9184945310952063
2021-08-02,1.000938607910268,0.917568062187609
2021-08-03,1.0069571184057569,0.9154577127928756
2021-08-04,1.004983872829208,0.9242160018426475
2021-08-05,1.009201521311417,0.9333149486838063
2021-08-09,1.027672843928591,0.9823052761603894
2021-08-10,1.0255114547425095,0.9761751942790032
2021-08-11,1.0241601374485432,0.9737313375225075
2021-08-12,1.0223303699189048,0.964987210836641
2021-08-16,1.0202616652545171,0.970153656667487
2021-08-17,1.0180878435492524,0.9633417410301353
2021-08-18,1.0092299954528183,0.9577881472241976
2021-08-19,1.007426933454476,0.9668624725222679
2021-08-23,1.0301408582541334,0.9991378859667779
2021-08-24,1.0289723147876606,0.9881188427187892
2021-08-25,1.0258359946094378,0.9912942847069163
2021-08-26,1.0206039382658176,0.9767259477417503
2021-08-30,1.027609220874837,0.9806023782186537
2021-08-31,1.0312375758901686,0.9852818534851399
2021-09-01,1.034445165741258,0.9973740312005215
